sample_index,file_id,filename,true_label,attack_id,speaker_id,shard_source,index_in_shard,selection_seed
972,LA_E_3358578,LA_E_3358578.flac,BONAFIDE,-,LA_0013,test-00000-of-00009.parquet,796,42
973,LA_E_8827813,LA_E_8827813.flac,BONAFIDE,-,LA_0037,test-00000-of-00009.parquet,5953,42
974,LA_E_6990126,LA_E_6990126.flac,SPOOF,A19,LA_0004,test-00000-of-00009.parquet,2522,42
975,LA_E_8635843,LA_E_8635843.flac,SPOOF,A12,LA_0009,test-00000-of-00009.parquet,3573,42
976,LA_E_5504227,LA_E_5504227.flac,SPOOF,A10,LA_0023,test-00000-of-00009.parquet,2695,42
977,LA_E_6815564,LA_E_6815564.flac,SPOOF,A14,LA_0002,test-00000-of-00009.parquet,4224,42
978,LA_E_3471963,LA_E_3471963.flac,BONAFIDE,-,LA_0016,test-00000-of-00009.parquet,3414,42
979,LA_E_3034548,LA_E_3034548.flac,BONAFIDE,-,LA_0003,test-00000-of-00009.parquet,464,42
980,LA_E_1633842,LA_E_1633842.flac,BONAFIDE,-,LA_0051,test-00000-of-00009.parquet,5672,42
981,LA_E_7749055,LA_E_7749055.flac,SPOOF,A13,LA_0003,test-00000-of-00009.parquet,6630,42
982,LA_E_7203953,LA_E_7203953.flac,BONAFIDE,-,LA_0010,test-00000-of-00009.parquet,7577,42
983,LA_E_7012733,LA_E_7012733.flac,BONAFIDE,-,LA_0030,test-00000-of-00009.parquet,5617,42
984,LA_E_3951073,LA_E_3951073.flac,SPOOF,A18,LA_0006,test-00000-of-00009.parquet,6934,42
985,LA_E_6286035,LA_E_6286035.flac,SPOOF,A12,LA_0012,test-00000-of-00009.parquet,995,42
986,LA_E_9033329,LA_E_9033329.flac,SPOOF,A10,LA_0020,test-00000-of-00009.parquet,2121,42
987,LA_E_2349059,LA_E_2349059.flac,BONAFIDE,-,LA_0018,test-00000-of-00009.parquet,5826,42
988,LA_E_2291153,LA_E_2291153.flac,BONAFIDE,-,LA_0059,test-00000-of-00009.parquet,387,42
989,LA_E_6670031,LA_E_6670031.flac,SPOOF,A10,LA_0009,test-00000-of-00009.parquet,3763,42
990,LA_E_6445505,LA_E_6445505.flac,BONAFIDE,-,LA_0026,test-00000-of-00009.parquet,7115,42
991,LA_E_7755773,LA_E_7755773.flac,SPOOF,A08,LA_0010,test-00000-of-00009.parquet,2272,42
992,LA_E_4899093,LA_E_4899093.flac,SPOOF,A17,LA_0022,test-00000-of-00009.parquet,7316,42
993,LA_E_5317642,LA_E_5317642.flac,BONAFIDE,-,LA_0017,test-00000-of-00009.parquet,3402,42
994,LA_E_1663679,LA_E_1663679.flac,SPOOF,A14,LA_0006,test-00000-of-00009.parquet,7753,42
995,LA_E_4691093,LA_E_4691093.flac,SPOOF,A17,LA_0024,test-00000-of-00009.parquet,6282,42
996,LA_E_5104493,LA_E_5104493.flac,SPOOF,A13,LA_0009,test-00000-of-00009.parquet,3726,42
997,LA_E_1710987,LA_E_1710987.flac,SPOOF,A10,LA_0045,test-00000-of-00009.parquet,7912,42
998,LA_E_9180942,LA_E_9180942.flac,BONAFIDE,-,LA_0010,test-00000-of-00009.parquet,1020,42
999,LA_E_8262277,LA_E_8262277.flac,SPOOF,A19,LA_0036,test-00000-of-00009.parquet,5843,42
1000,LA_E_5490861,LA_E_5490861.flac,BONAFIDE,-,LA_0004,test-00000-of-00009.parquet,7370,42
